"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000064313",123.478437835346,-0.246027426283751,0.309118802146903,-0.795899261303525,0.426090590653539,0.997528070347704
"ENSG00000064419",152.769375756024,0.0373749847028281,0.280047775286909,0.13345931659174,0.893830137045561,0.997528070347704
"ENSG00000064607",494.738845698018,-0.203059490061373,0.228327837741498,-0.889333040026713,0.373824119721472,0.997528070347704
"ENSG00000064655",163.692828589911,0.155034103011719,0.285052677513232,0.543878781859619,0.586524890951038,0.997528070347704
"ENSG00000064726",196.126156810613,-0.074388905860057,0.272730747981487,-0.272755845868565,0.785040902854514,0.997528070347704
"ENSG00000064999",156.813534541988,-0.0619943781461276,0.309674804228203,-0.200191869986436,0.841330525289076,0.997528070347704
"ENSG00000065000",754.606642099911,-0.152118017915554,0.216710302272311,-0.701941791970776,0.482715464632514,0.997528070347704
"ENSG00000065029",214.240627120174,-0.163788700107004,0.262297859255467,-0.624437807353514,0.532340102276533,0.997528070347704
"ENSG00000065060",150.425689320963,-0.192745872415309,0.287431197511903,-0.670580904521773,0.502487550575869,0.997528070347704
"ENSG00000065135",226.842256160182,0.0286229301883827,0.260173629489232,0.11001472456903,0.912397697282414,0.997528070347704
"ENSG00000065150",472.124018408014,0.0455803965746694,0.22940949489111,0.198685745750429,0.842508574969129,0.997528070347704
"ENSG00000065308",146.529392172931,0.213928887717965,0.309711648115517,0.690735685982896,0.489731658870094,0.997528070347704
"ENSG00000065361",757.305394327791,-0.133243168170645,0.21674983851281,-0.6147324910822,0.538731398855413,0.997528070347704
"ENSG00000065427",287.518970016419,0.110430820870649,0.247844638658632,0.445564695158691,0.655911717680506,0.997528070347704
"ENSG00000065518",154.160014591643,0.0701321640052412,0.28084202856731,0.249721041978703,0.802803084499448,0.997528070347704
"ENSG00000065526",402.344884980334,-0.133008224392582,0.243238344017968,-0.546822602865432,0.584500612929948,0.997528070347704
"ENSG00000065548",189.280712479307,-0.11112920704672,0.264699548929427,-0.419831493843417,0.674608556070216,0.997528070347704
"ENSG00000065559",168.62478449334,-0.237279146908755,0.280624656863953,-0.845539196592365,0.397809857622831,0.997528070347704
"ENSG00000065717",190.92137743524,0.219623523194825,0.291168756426676,0.754282588180549,0.450679555244548,0.997528070347704
"ENSG00000065802",137.911305411236,0.253094217578638,0.296148571160058,0.854619073754875,0.392762064760993,0.997528070347704
"ENSG00000065809",249.756278017135,0.184884493765788,0.264952206998499,0.697803184431805,0.485300287342344,0.997528070347704
"ENSG00000065883",233.054393747741,0.10917405123902,0.255082287366711,0.427995422050098,0.66865445337567,0.997528070347704
"ENSG00000065970",151.500574752162,0.0437658883542612,0.281817455393067,0.155298713818909,0.876585829537894,0.997528070347704
"ENSG00000066027",139.14238074232,-0.128286715979923,0.287795597473368,-0.445756353141554,0.655773253116264,0.997528070347704
"ENSG00000066044",241.909948783368,-0.0437374082662381,0.261679352687459,-0.167141227678274,0.867258927260098,0.997528070347704
"ENSG00000066117",175.389969655458,0.0972592819703,0.269405236445557,0.361014816391494,0.718088371080961,0.997528070347704
"ENSG00000066135",192.598520958334,-0.132905560434092,0.263921782490652,-0.50357935286679,0.614557004697741,0.997528070347704
"ENSG00000066136",133.674409690129,0.0869177533077447,0.301719898794111,0.288074315466532,0.77328985290756,0.997528070347704
"ENSG00000066322",242.466076847155,-0.0880277570814862,0.261035097376779,-0.337225752268962,0.735946725609604,0.997528070347704
"ENSG00000066422",112.531428642376,-0.253688249279503,0.307392240227387,-0.825291650471862,0.409206030986885,0.997528070347704
"ENSG00000066654",360.290501398737,-0.203087551031492,0.238288912097496,-0.852274448038094,0.394061784529321,0.997528070347704
"ENSG00000066739",219.483209829331,-0.119923593008834,0.258447334744035,-0.464015591910073,0.64263657476443,0.997528070347704
"ENSG00000066933",151.180495468054,-0.133308955777161,0.27977389660544,-0.476488183474688,0.633726623765042,0.997528070347704
"ENSG00000067048",351.984634224642,-0.203430536677413,0.246985634146923,-0.823653316437019,0.41013657218063,0.997528070347704
"ENSG00000067066",225.428037279063,-0.110212160864085,0.298412879821596,-0.369327761355257,0.711883435412797,0.997528070347704
"ENSG00000067082",385.240551474847,-0.0857923052551662,0.28313112006176,-0.3030126297542,0.76188023665715,0.997528070347704
"ENSG00000067141",587.200364466471,0.0898102730336181,0.236820377843018,0.379233720727998,0.704514312968512,0.997528070347704
"ENSG00000067167",432.350922685732,-0.150254527177601,0.248300579011995,-0.605131602090798,0.545091557888147,0.997528070347704
"ENSG00000067177",113.433910348668,-0.126278494523954,0.31162054312874,-0.405231610394134,0.685307271514647,0.997528070347704
"ENSG00000067182",237.941638027688,0.236554548332995,0.268059143475702,0.882471477248589,0.377521897524052,0.997528070347704
"ENSG00000067248",141.565576079383,-0.10473812661668,0.319739873320285,-0.327572928359057,0.743234593544663,0.997528070347704
"ENSG00000067334",132.269775715179,0.205017804908807,0.289761851525723,0.707538980129021,0.479231597779734,0.997528070347704
"ENSG00000067369",294.031591517376,-0.18312747872852,0.250566376528415,-0.730854160345622,0.464868237780409,0.997528070347704
"ENSG00000067596",163.795524770575,0.0836105703161904,0.27534150627219,0.303661338416362,0.76138591537144,0.997528070347704
"ENSG00000067704",310.918449065213,-0.0336084577582153,0.247795739853855,-0.13562968345637,0.892114038273821,0.997528070347704
"ENSG00000067829",178.36481750228,0.144134558008947,0.274133953218412,0.525781488636362,0.59904003768071,0.997528070347704
"ENSG00000067836",147.684989101383,-0.162935797636119,0.303890680187804,-0.536165826261682,0.591843949414776,0.997528070347704
"ENSG00000067955",129.608442217897,0.148129816954917,0.309329950508781,0.478873179629954,0.632028852178111,0.997528070347704
"ENSG00000068024",122.366960472963,-0.0873271664794729,0.307249771608218,-0.28422207125617,0.776240202223819,0.997528070347704
"ENSG00000068120",201.377851338704,-0.0386644477745781,0.266450902898856,-0.145109088968841,0.88462474228705,0.997528070347704
"ENSG00000068137",163.296480692809,0.0361022110210685,0.277971112080701,0.129877564437657,0.896663294908451,0.997528070347704
"ENSG00000068305",236.521046236085,0.113358271377641,0.257902943233166,0.439538494429496,0.660271395779905,0.997528070347704
"ENSG00000068308",257.253396869428,-0.128431344495052,0.255984656620483,-0.501715009761156,0.615868004709238,0.997528070347704
"ENSG00000068383",166.602692022358,0.0130442423891319,0.273741686163563,0.0476516476973034,0.961993869839795,0.997528070347704
"ENSG00000068400",233.203479471243,0.0386257124268802,0.25576562513011,0.151019951986241,0.879959976998349,0.997528070347704
"ENSG00000068654",237.885557132837,-0.190201216415629,0.252964114768815,-0.751890111328455,0.452117145370629,0.997528070347704
"ENSG00000068745",487.743879251504,0.0318126252782979,0.232391347020346,0.136892469044954,0.891115791627835,0.997528070347704
"ENSG00000068793",536.565471984035,-0.184428447656819,0.22283169350907,-0.827658062246483,0.407864175942604,0.997528070347704
"ENSG00000068903",155.811646985797,0.0418773416828763,0.289505590261753,0.144651236768912,0.884986241524599,0.997528070347704
"ENSG00000069020",148.592340368266,-0.0100135099769912,0.284122732362321,-0.0352436072036001,0.971885490293302,0.997528070347704
"ENSG00000069248",133.401975491142,-0.0764298161584444,0.299219217089842,-0.255430840645158,0.798390353218758,0.997528070347704
"ENSG00000069275",666.530315489396,-0.0200768440650854,0.219036557685992,-0.0916597862803671,0.926968348737829,0.997528070347704
"ENSG00000069329",367.889145290606,-0.0947406939103281,0.23475597832799,-0.403570953059866,0.686528249129363,0.997528070347704
"ENSG00000069345",261.145660615478,-0.020603564068232,0.248647408392343,-0.0828625731570925,0.933960813951929,0.997528070347704
"ENSG00000069849",202.976445574727,0.023067876194086,0.263758019282174,0.0874584828050572,0.930307084853569,0.997528070347704
"ENSG00000069974",282.952295257684,-0.179815994592112,0.35349212507942,-0.508684583996637,0.610973329803728,0.997528070347704
"ENSG00000069998",128.038620554136,0.10708618003006,0.292685769635702,0.36587422806154,0.714458928026142,0.997528070347704
"ENSG00000070010",199.01003220445,0.0273098367306243,0.261633006333649,0.10438223033602,0.916866023780606,0.997528070347704
"ENSG00000070061",207.361247865382,-0.182111849501601,0.266124864258122,-0.684309788223942,0.493779567390977,0.997528070347704
"ENSG00000070159",191.814933007939,-0.19752950167131,0.264317488087827,-0.747319078659205,0.454870978724578,0.997528070347704
"ENSG00000070214",235.496912728914,0.12277838736591,0.255878833447724,0.479830182557847,0.631348149202545,0.997528070347704
"ENSG00000070366",234.060784119267,-0.0129371580942522,0.253399666280465,-0.0510543612158244,0.959282203006186,0.997528070347704
"ENSG00000070413",480.299996501506,-0.170078325425942,0.225715579140777,-0.753507250467036,0.451145156017093,0.997528070347704
"ENSG00000070444",147.453458357966,-0.110159755322816,0.280771307528871,-0.392346911414686,0.694801906251927,0.997528070347704
"ENSG00000070476",143.879818401964,-0.0895820404850224,0.287742335686731,-0.311327286168107,0.755551825911458,0.997528070347704
"ENSG00000070540",119.433077313987,0.115562200403572,0.297778643688382,0.388080887776844,0.697956175089171,0.997528070347704
"ENSG00000070610",370.265807477355,-0.0195840987652887,0.235057849473578,-0.0833160807399037,0.933600214168287,0.997528070347704
"ENSG00000070756",2327.83669556544,0.123833405054625,0.211746508083458,0.584819113077499,0.558669351325254,0.997528070347704
"ENSG00000070770",198.534219448037,0.0169763730290392,0.266852422171008,0.0636170842704968,0.949275128016741,0.997528070347704
"ENSG00000070778",128.704287823669,0.225775398422599,0.3001973577946,0.752089892067197,0.451997002139448,0.997528070347704
"ENSG00000070814",124.274329447646,0.22058916167106,0.294015643039436,0.750263351264862,0.453096110571017,0.997528070347704
"ENSG00000070831",345.574030466232,0.0926137882944223,0.2398022198312,0.386209053275713,0.699341849382809,0.997528070347704
"ENSG00000070961",163.85821877643,-0.234382356678791,0.305496258879103,-0.767218418774631,0.442951663625041,0.997528070347704
"ENSG00000071051",112.072686611401,-0.0126602670850118,0.305747298069709,-0.0414076172216095,0.966970940342281,0.997528070347704
"ENSG00000071054",256.13164276797,-0.0142613596595984,0.2500734739922,-0.0570286781397822,0.95452235045786,0.997528070347704
"ENSG00000071242",290.625025495701,-0.0580322015235732,0.244107826357117,-0.237731835105832,0.812089090569807,0.997528070347704
"ENSG00000071462",184.938307293023,0.153582784091042,0.271108658434725,0.566499000724539,0.571054612048874,0.997528070347704
"ENSG00000071564",135.300820899822,-0.0894045963790649,0.287611157472807,-0.310852322853705,0.755912890830695,0.997528070347704
"ENSG00000071626",324.073822524823,0.0292372271948907,0.239614185631233,0.122017931108164,0.902884817409297,0.997528070347704
"ENSG00000071655",135.954862769977,0.0430020126440041,0.288009301436897,0.14930772176268,0.88131082248667,0.997528070347704
"ENSG00000071889",134.933947798733,-0.211414588580647,0.289433215819124,-0.730443421921439,0.465119184687308,0.997528070347704
"ENSG00000071894",450.371075910923,-0.0694756870126515,0.231984405317047,-0.299484299031656,0.764570550166461,0.997528070347704
"ENSG00000071994",131.619441234245,0.0397383425774594,0.291097962596818,0.136511922732,0.891416599806733,0.997528070347704
"ENSG00000072121",134.885644521814,-0.0923934956116572,0.296758924370075,-0.311341927821646,0.75554069624188,0.997528070347704
"ENSG00000072134",133.627879763761,0.137106935622316,0.290829123740412,0.471434682534388,0.637330353551501,0.997528070347704
"ENSG00000072210",501.653267662683,0.00985780531667293,0.266401438583279,0.0370035738887022,0.97048215614254,0.997528070347704
"ENSG00000072274",162.041720325343,-0.113485877281411,0.294209344838648,-0.385731722232174,0.699695366650155,0.997528070347704
"ENSG00000072501",338.711101653938,-0.0444473893072066,0.238003237379856,-0.186751196313637,0.851855713305538,0.997528070347704
"ENSG00000072506",127.454346030073,0.133324605134482,0.303964826438698,0.438618529309905,0.660937968609215,0.997528070347704
"ENSG00000072518",268.935327620877,-0.157885191216705,0.25350992330379,-0.62279688762915,0.533418003860103,0.997528070347704
"ENSG00000072609",130.541480373102,-0.0414811135172619,0.298168713402975,-0.139119604615257,0.889355636627236,0.997528070347704
"ENSG00000072778",1394.8322659006,0.0276530688857428,0.21227764640617,0.13026839779838,0.896354081885938,0.997528070347704
"ENSG00000072803",196.082218128886,-0.0437283818278518,0.27133827259183,-0.161158178719711,0.871968819038591,0.997528070347704
"ENSG00000072849",158.71099959076,-0.0812807637530379,0.283429477536363,-0.286775971432293,0.774283862530873,0.997528070347704
"ENSG00000072858",122.896949463855,0.204988789286624,0.318459700074227,0.643688319868559,0.519777565485338,0.997528070347704
"ENSG00000072958",106.811270834226,0.0585766263302119,0.313442729757238,0.186881432456831,0.851753597474462,0.997528070347704
"ENSG00000073169",105.885443484228,-0.216970050147246,0.315375389417159,-0.687973942888271,0.491469190472782,0.997528070347704
"ENSG00000073350",195.88073429931,-0.0569324204418851,0.264872026893553,-0.214943122192232,0.829811663894049,0.997528070347704
"ENSG00000073417",140.09335775887,0.138196169322934,0.285409483352806,0.484203144546899,0.628241705450167,0.997528070347704
"ENSG00000073578",287.64948329657,-0.147908095416785,0.248123118387444,-0.596107675810467,0.551103296711956,0.997528070347704
"ENSG00000073584",171.81279327078,0.148652691167956,0.270437434315553,0.54967497951672,0.582542321054353,0.997528070347704
"ENSG00000073614",191.654482822879,-0.139960685870101,0.268601018608657,-0.521072803800567,0.602316055577274,0.997528070347704
"ENSG00000073803",125.053703002511,-0.236093146834199,0.293837915861292,-0.80348087870882,0.421696844352009,0.997528070347704
"ENSG00000073921",593.182554759577,0.0432761383157925,0.229741607738381,0.188368744964444,0.850587599003396,0.997528070347704
"ENSG00000074054",319.036713986845,-0.0354488004576824,0.24470947235962,-0.144860761276897,0.884820807543136,0.997528070347704
"ENSG00000074071",119.979468725611,-0.129510681956933,0.30503264045151,-0.42457974912203,0.671143058148046,0.997528070347704
"ENSG00000074181",335.780311359225,0.237035606614457,0.28290504861495,0.837862766235312,0.402107782426131,0.997528070347704
"ENSG00000074201",147.858537536094,-0.0679729007812757,0.281481470505515,-0.241482683244487,0.809181036188158,0.997528070347704
"ENSG00000074319",175.915481566154,-0.0451556784085463,0.273876705653784,-0.164875936786055,0.869041632832283,0.997528070347704
"ENSG00000074356",130.436602621916,-0.123017914591368,0.29244319650458,-0.420655758320716,0.674006471620481,0.997528070347704
"ENSG00000074370",260.277824934187,-0.045931029504918,0.253985469489163,-0.180841170155514,0.856492246729776,0.997528070347704
"ENSG00000074696",399.994254891561,-0.0761939072033947,0.234122707123462,-0.325444328487176,0.74484481056139,0.997528070347704
"ENSG00000074755",376.664816313965,-0.167534430834996,0.233630954818935,-0.717090040422238,0.473318540712143,0.997528070347704
"ENSG00000075142",185.590962900024,0.187331059560304,0.275117507669934,0.68091289844429,0.49592660601789,0.997528070347704
"ENSG00000075151",319.754346454419,0.0229396367066402,0.246249950842777,0.093155903699191,0.925779705744179,0.997528070347704
"ENSG00000075223",453.377991186775,0.109364349747219,0.237001896749056,0.461449259467393,0.644476317229848,0.997528070347704
"ENSG00000075234",149.487265082621,-0.128089076385762,0.308723162778791,-0.414899469261855,0.678215498377576,0.997528070347704
"ENSG00000075239",161.317935462303,0.191146170596244,0.274379382139889,0.696649176426786,0.486022372319821,0.997528070347704
"ENSG00000075275",142.271097986368,-0.126066895186161,0.296925307766082,-0.424574436361205,0.671146931760116,0.997528070347704
"ENSG00000075407",123.386757745628,-0.0505391403775595,0.304918677166121,-0.165746292904273,0.868356613408677,0.997528070347704
"ENSG00000075413",292.383963766619,-0.00687789186193712,0.247292389885542,-0.0278127922380487,0.977811463179648,0.997528070347704
"ENSG00000075415",782.516485430863,0.121251887778142,0.217083419215735,0.558549741920381,0.576469047971076,0.997528070347704
"ENSG00000075711",222.436784630893,-0.133664745434763,0.26132285183829,-0.511492755013542,0.609006060252656,0.997528070347704
"ENSG00000075785",720.798456779548,-0.0427046112720015,0.217387693763528,-0.196444474536149,0.844262288699646,0.997528070347704
"ENSG00000075790",184.090320311994,0.157127438196883,0.276557151093166,0.568155397811247,0.5699294542312,0.997528070347704
"ENSG00000075826",135.613310559213,0.141320397811989,0.297792439152337,0.474560060068201,0.635100579715501,0.997528070347704
"ENSG00000075856",210.635016685827,-0.0890470449300943,0.258757505127003,-0.344133187118141,0.730746125703954,0.997528070347704
"ENSG00000076043",484.592691626998,-0.0563767267728964,0.311402245594472,-0.181041490774327,0.856335009145014,0.997528070347704
"ENSG00000076108",635.595396513436,-0.132527748970767,0.223908445370825,-0.591883654728977,0.553928499875536,0.997528070347704
"ENSG00000076201",287.1065877824,-0.14293590592955,0.248955522671125,-0.57414233834198,0.565871485056712,0.997528070347704
"ENSG00000076242",142.922049596702,-0.0618357657744448,0.284965739362715,-0.21699368461883,0.82821326663412,0.997528070347704
"ENSG00000076604",299.154863558508,-0.0918831667212035,0.243498325362728,-0.377346195643561,0.705916346024033,0.997528070347704
"ENSG00000076924",193.71547878067,-0.0902545967297262,0.265580500889807,-0.339838943097612,0.733977819066139,0.997528070347704
"ENSG00000076928",297.207990926068,0.133762487822662,0.248013581454196,0.53933533413115,0.589655492180852,0.997528070347704
"ENSG00000076984",112.308236780456,0.135770851438902,0.30509309587899,0.445014499747162,0.656309275639898,0.997528070347704
"ENSG00000077150",230.29670412638,0.141576358451471,0.273136564486145,0.518335429450172,0.60422425756257,0.997528070347704
"ENSG00000077312",131.736059341572,-0.0525723847291151,0.293845467764502,-0.178911674660398,0.858007055642564,0.997528070347704
"ENSG00000077380",165.473017312588,-0.0667768292087293,0.273933027818843,-0.243770638905543,0.807408461194321,0.997528070347704
"ENSG00000077454",231.931360892446,-0.0697480083745586,0.254000850608998,-0.274597538580399,0.783625457596618,0.997528070347704
"ENSG00000077549",619.414415857149,0.145579372626858,0.224532127528215,0.648367671163515,0.516747174896514,0.997528070347704
"ENSG00000077585",104.517396049804,-0.0439238348034048,0.389380235558284,-0.112804479509413,0.910185566879592,0.997528070347704
"ENSG00000077721",146.592965221421,-0.0249224447827631,0.287496380230668,-0.08668785590541,0.930919629660169,0.997528070347704
"ENSG00000077943",221.08748183806,0.035790889265645,0.781692038672547,0.0457864318618677,0.963480473275213,0.997528070347704
"ENSG00000078043",142.820500164094,0.0624785187087656,0.284447670068569,0.219648551502301,0.826144876011764,0.997528070347704
"ENSG00000078061",251.265767526747,-0.22691472233126,0.258567959677171,-0.877582522655046,0.380170317319364,0.997528070347704
"ENSG00000078070",142.915725093455,-0.103168208424779,0.285361089520247,-0.36153565504753,0.717699055976833,0.997528070347704
"ENSG00000078114",292.343080526053,-0.151863500110234,0.249197684764177,-0.609409755367297,0.542252873315052,0.997528070347704
"ENSG00000078140",249.975540589192,-0.0657643420795774,0.251896687515445,-0.261076645065232,0.794033401792012,0.997528070347704
"ENSG00000078142",128.575777301494,-0.0294695929633727,0.295750596872884,-0.0996433930310508,0.920627442577533,0.997528070347704
"ENSG00000078246",113.140435741684,0.203216823152352,0.302032443959478,0.672831105454406,0.501054746281964,0.997528070347704
"ENSG00000078269",264.042866505009,-0.0688182840124509,0.254090254811373,-0.270841886728553,0.786512642508231,0.997528070347704
"ENSG00000078295",119.00304144142,0.117407515262432,0.316355849549464,0.371124843841632,0.710544547594906,0.997528070347704
"ENSG00000078304",282.003002415974,0.1313208202055,0.245400100028365,0.535129448563064,0.592560347752627,0.997528070347704
"ENSG00000078403",173.076772679368,0.054261529948417,0.274698246257231,0.197531402867442,0.843411709585364,0.997528070347704
"ENSG00000078618",507.233595694493,-0.130836005205497,0.225167190464943,-0.58106158777101,0.561198946071222,0.997528070347704
"ENSG00000078668",177.165281948988,0.168817758578152,0.270049734549476,0.625135806409105,0.531881929154822,0.997528070347704
"ENSG00000078674",339.62486763625,-0.019679600330001,0.238020648001752,-0.0826802233134669,0.934105810531576,0.997528070347704
"ENSG00000078687",126.424511656172,-0.177148379139987,0.294268027672046,-0.601996691728312,0.547176339544286,0.997528070347704
"ENSG00000078804",401.770391654144,-0.0230872981807152,0.232631579963157,-0.0992440415199503,0.920944507363008,0.997528070347704
"ENSG00000078902",291.070847222833,-0.227551906231708,0.26028222818021,-0.87425064639511,0.38198177015495,0.997528070347704
"ENSG00000079134",132.118007148274,-0.0270024561028778,0.297063661889297,-0.0908978766744633,0.92757373737789,0.997528070347704
"ENSG00000079246",727.066930353442,0.0482614635555996,0.218259533542686,0.221119612840009,0.824999299368911,0.997528070347704
"ENSG00000079277",135.409846135099,0.103835032724055,0.30093763182224,0.345038379199412,0.730065517985974,0.997528070347704
"ENSG00000079332",408.519711306475,-0.0640477577257012,0.235287538873664,-0.272210581284083,0.785460106252149,0.997528070347704
"ENSG00000079432",289.592543905047,0.188891376902737,0.250999525875604,0.75255670800092,0.451716340867783,0.997528070347704
"ENSG00000079459",412.696838731768,0.0317766866990848,0.269055003566328,0.118104797449905,0.905984622244321,0.997528070347704
"ENSG00000079739",287.904633358868,-0.01835559638419,0.243681910698212,-0.0753260524410549,0.939955293512119,0.997528070347704
"ENSG00000079785",310.712023129077,-0.124596087468363,0.240292523327829,-0.518518369788716,0.604096646699378,0.997528070347704
"ENSG00000079805",545.311411818671,-0.10007107165116,0.223317622330574,-0.448110948911262,0.654073126576689,0.997528070347704
"ENSG00000079950",172.713836628779,0.117105345243309,0.294610413228276,0.397492213394952,0.691004527420905,0.997528070347704
"ENSG00000079999",227.083540621114,0.0254900023616015,0.257563427605411,0.0989659230682872,0.92116532669248,0.997528070347704
"ENSG00000080189",199.703616183475,-0.045920147081163,0.265478176778673,-0.172971457158402,0.862673863307966,0.997528070347704
"ENSG00000080371",227.166828182645,-0.0220435459768481,0.268870905174183,-0.0819856129935948,0.934658154106044,0.997528070347704
"ENSG00000080493",750.848597452098,-0.166830311910789,0.724711781989877,-0.230202290147285,0.8179345823643,0.997528070347704
"ENSG00000080503",573.76574888225,0.122118122296372,0.225764384993177,0.540909596082051,0.588569896343177,0.997528070347704
"ENSG00000080815",265.003116583672,-0.215678090087292,0.247487787615026,-0.871469627514654,0.38349778264438,0.997528070347704
"ENSG00000080822",192.840582570029,-0.0767708637976977,0.265671279724551,-0.288969375527885,0.772604813056863,0.997528070347704
"ENSG00000080824",1965.40463796183,-0.0722824347867018,0.208617511204876,-0.34648306543987,0.728979708807552,0.997528070347704
"ENSG00000081087",105.299024870369,0.140511961504969,0.316935634810411,0.44334541803424,0.657515909125814,0.997528070347704
"ENSG00000081154",288.163595325984,-0.0687994847412685,0.245523735123508,-0.280215208955906,0.779312398845025,0.997528070347704
"ENSG00000081177",120.269203984834,-0.0874522727949723,0.298815691514022,-0.292662919915197,0.769779815084894,0.997528070347704
"ENSG00000081237",133.706329368037,0.249580458823447,0.377445434745739,0.661235865765797,0.508461063725468,0.997528070347704
"ENSG00000081307",203.265373994818,0.0475945650213507,0.263877813862539,0.180365921350796,0.856865306364018,0.997528070347704
"ENSG00000081320",188.197066879358,-0.185205594677273,0.297428497766345,-0.622689473497484,0.533488601440066,0.997528070347704
"ENSG00000081760",158.175090903428,-0.0918082926669563,0.282668134112458,-0.324791802072854,0.74533864947263,0.997528070347704
"ENSG00000081791",265.992140881867,0.0127709229824247,0.250542781542798,0.050973023065297,0.95934701706983,0.997528070347704
"ENSG00000081803",187.133035543757,-0.204346864399721,0.278521029165151,-0.733685585653038,0.463140385577415,0.997528070347704
"ENSG00000082153",257.963515868292,-0.192612479425494,0.261731680608651,-0.735915801165446,0.461781940465487,0.997528070347704
"ENSG00000082212",106.350545695029,-0.0379737362698549,0.319555862451568,-0.118832857512073,0.905407776585427,0.997528070347704
"ENSG00000082213",107.142445068714,-0.258611663640268,0.316057345870454,-0.818242850606827,0.413218531589122,0.997528070347704
"ENSG00000082438",544.783552301021,-0.0971992306495571,0.228293025977541,-0.425765220962639,0.670278931855186,0.997528070347704
"ENSG00000082641",1031.49473559079,-0.017154103988403,0.217791619309394,-0.0787638387684421,0.937220467138317,0.997528070347704
"ENSG00000082781",381.34293659555,-0.00698934506378264,0.236628226169659,-0.0295372415071538,0.976436117462077,0.997528070347704
"ENSG00000082805",258.322790204943,0.129868664170117,0.250359907652947,0.518727880145023,0.603950516668948,0.997528070347704
"ENSG00000082898",515.979242626671,-0.173832330398636,0.225770625910512,-0.769951049644241,0.441328930070066,0.997528070347704
"ENSG00000082996",181.416256590509,-0.0244256700287707,0.279453092168362,-0.0874052594632051,0.93034938893368,0.997528070347704
"ENSG00000083097",103.826609583921,-0.221499586997418,0.31276705871357,-0.708193464837566,0.478825123942652,0.997528070347704
"ENSG00000083099",109.436743395526,-0.239736730852221,0.312031263442502,-0.76830997063343,0.442303052475431,0.997528070347704
"ENSG00000083520",152.177235093197,-0.081092778122343,0.284771814157129,-0.284764060524608,0.775824908231292,0.997528070347704
"ENSG00000083720",213.291304529616,-0.0693771756003378,0.260619418902562,-0.266201098492495,0.790084337065097,0.997528070347704
"ENSG00000083799",192.360076780209,0.079246963458581,0.283156607665761,0.279869730435973,0.77957745115978,0.997528070347704
"ENSG00000083857",912.171319769261,-0.124076903508583,0.247126608093192,-0.502078284754318,0.615612454571203,0.997528070347704
"ENSG00000083896",366.480720107108,0.174311706662515,0.235575783303998,0.739938987860967,0.459337016023621,0.997528070347704
"ENSG00000083937",171.596280147161,-0.103853696563483,0.274173833685619,-0.378787775505109,0.704845465865285,0.997528070347704
"ENSG00000084070",176.959971115088,0.0991451509805228,0.298614655526489,0.33201702979286,0.739876399824184,0.997528070347704
"ENSG00000084072",126.115543701837,-0.19557760702793,0.298859368839414,-0.654413504878341,0.512845436041077,0.997528070347704
"ENSG00000084090",422.210812897486,0.0696483085796145,0.233114762502918,0.298772620969222,0.765113542586271,0.997528070347704
"ENSG00000084112",199.59347952081,0.194502590719833,0.276680482397569,0.702986307651246,0.482064282519233,0.997528070347704
"ENSG00000084463",251.581455702108,-0.123044716844397,0.256798166880921,-0.479149513950595,0.631832267327256,0.997528070347704
"ENSG00000084623",406.84921610736,0.118977502932888,0.231038149048495,0.514969079448062,0.606574627173831,0.997528070347704
"ENSG00000084652",359.434544282838,0.00746812619388044,0.239690785558435,0.0311573353830899,0.975144064812716,0.997528070347704
"ENSG00000084676",390.220008778942,-0.0582782138444331,0.258271694543133,-0.225646925604929,0.82147604059874,0.997528070347704
"ENSG00000084693",132.806403870563,-0.137902653943616,0.290531321721759,-0.47465675344872,0.635031647266608,0.997528070347704
"ENSG00000084733",385.428504933783,-0.0107862824928118,0.236416139637372,-0.0456241376301822,0.963609830154736,0.997528070347704
"ENSG00000084764",153.594015632781,-0.127132796847403,0.281559033291019,-0.451531585974719,0.651606465410194,0.997528070347704
"ENSG00000084774",187.758939189784,0.168161648268916,0.276301602196522,0.608616261838794,0.542778823021382,0.997528070347704
"ENSG00000085231",147.612856667074,0.0754296990287241,0.280835131123558,0.268590680684952,0.78824468459037,0.997528070347704
"ENSG00000085365",237.83736495702,-0.175749817470443,0.253742169679474,-0.692631491613907,0.488540842188214,0.997528070347704
"ENSG00000085377",129.252975830858,-0.215324501214497,0.292773645499533,-0.735464084709908,0.462056905370013,0.997528070347704
"ENSG00000085415",110.290993756969,0.07737997624305,0.312038165103199,0.24798241015633,0.804148016471483,0.997528070347704
"ENSG00000085449",223.454968741512,-0.114286171824884,0.259297791533607,-0.44075258469786,0.65939212326775,0.997528070347704
"ENSG00000085511",178.753236375669,-0.0334407251584122,0.268897459094431,-0.124362369473594,0.901028366808595,0.997528070347704
"ENSG00000085721",145.733449786861,-0.148216662944393,0.29005194910716,-0.511000403205821,0.609350774437819,0.997528070347704
"ENSG00000085733",910.727838235899,0.0918575708419224,0.212901703074934,0.431455312546709,0.666137338801574,0.997528070347704
"ENSG00000085788",200.485560049172,0.0245449671801676,0.26904398307789,0.0912303144614896,0.927309587927234,0.997528070347704
"ENSG00000085832",376.615848437002,-0.169002184270714,0.2345127970997,-0.720652290027759,0.471123473267119,0.997528070347704
"ENSG00000085871",136.292583301399,-0.228863614357724,0.289946672267341,-0.789330025994242,0.429919141745555,0.997528070347704
